Genes,Moran's I score,P-values,Adjusted P-values,Gene Indices
PYM1,0.01674743447462604,0.0029,,8195
LINC00936,0.016736760133334652,0.0029,,8335
LTBP3,0.01673589486162011,0.0029,,7022
SLC4A7,0.016735429649793528,0.0029,,2294
NUCB2,0.01672750215907597,0.0029,,6781
TP53BP2,0.016722929034999112,0.0029,,1210
FBXO45,0.01671461481213329,0.0029,,2910
ZMYM2,0.01671326291429735,0.0029,,8600
SETD1B,0.016692789033229984,0.003,,8521
PNRC1,0.01668965220482719,0.003,,4386
HS1BP3,0.01667997404778368,0.003,,1382
TMEM167A,0.016671884037688302,0.003,,3570
UBE2G1,0.016665756650698912,0.003,,10422
IP6K2,0.016649963640755053,0.003,,2413
UBE2Q2,0.01664651097867159,0.003,,9592
ASNA1,0.016645519445140266,0.003,,11993
KCNA3,0.016639658483945368,0.003,,672
MAZ,0.016628386816571895,0.0031,,10001
DIRAS2,0.016627609495263877,0.0031,,14168
UBASH3B,0.016624733691090247,0.0031,,7336
GPR132,0.016624123394861346,0.0031,,9289
FNDC9,0.016621315227182912,0.0031,,3815
KAT6B,0.016617608136463197,0.0031,,7619
IL17RA,0.016611780052291598,0.0031,,12706
QARS,0.01660997674518193,0.0031,,2427
STXBP4,0.016609440765376047,0.0031,,10929
DEDD,0.016594450689626967,0.0031,,964
ATP6V1D,0.01658243383043514,0.0031,,9096
RP1-223E5.4,0.01658196734651499,0.0031,,3967
HNRNPA1L2,0.016577182118498585,0.0031,,8730
KBTBD8,0.01656678169465705,0.0032,,2543
RBM22,0.016558940283161693,0.0032,,3791
VPS13C,0.016553724605004594,0.0032,,9487
AZIN2,0.016533823829959046,0.0032,,314
S100P,0.01653328306252676,0.0032,,2995
MTRNR2L8,0.01652441815990565,0.0032,,6756
RNF115,0.016522695148308467,0.0032,,746
FAM195B,0.016522143855228343,0.0032,,11162
EIF4B,0.016521272884808168,0.0032,,8155
PRRC2B,0.016516616123891714,0.0032,,6552
RAB5B,0.016494223073663907,0.0033,,8198
RGS19,0.01649356148198975,0.0033,,11712
IDH2,0.016492637700080564,0.0033,,9668
FAM103A1,0.016487616887797946,0.0033,,9634
HAGH,0.016484848534508004,0.0033,,9768
EHD4,0.01647841228889304,0.0033,,9385
PAGR1,0.01646999225290537,0.0033,,10003
POP1,0.01646851137745883,0.0033,,5980
PDE8A,0.016467865766609524,0.0033,,9645
CCAR1,0.016466496548208642,0.0033,,7563
NONO,0.01646632703769467,0.0033,,5479
DRAM1,0.016462743706056163,0.0033,,8376
DPP9,0.0164622935117797,0.0033,,11837
FOPNL,0.01645905160240701,0.0033,,9906
UQCRFS1,0.016457205291485574,0.0033,,12164
ASL,0.01643255800709118,0.0034,,4829
FAM124B,0.016417130624872364,0.0034,,13855
FEM1B,0.016406863709979392,0.0034,,9540
LGALS3BP,0.01639777046903574,0.0034,,11129
SETD6,0.016392949237414186,0.0034,,10153
ISYNA1,0.016389739875462064,0.0034,,12097
STX8,0.016387253802403867,0.0034,,10531
GRIPAP1,0.016385958866242487,0.0034,,5406
COMMD5,0.016372053770067056,0.0035,,6142
MBD6,0.01636922325961113,0.0035,,8242
GS1-124K5.11,0.016364122158155192,0.0035,,4835
ADPRH,0.016331191100372084,0.0035,,2645
SNRPG,0.01631246565891861,0.0036,,1596
CCDC47,0.016310958494133075,0.0036,,10994
PVT1,0.016310338947693105,0.0036,,6056
SLC6A8,0.01630536815060539,0.0036,,5659
PFDN1,0.016298949813947895,0.0036,,3736
MKNK1,0.016293719368782385,0.0036,,456
WDR43,0.01629274938449675,0.0036,,1445
ACBD5,0.016280798343152623,0.0036,,7474
CEP152,0.01628063484376978,0.0036,,9434
PSMD9,0.016276097207944838,0.0036,,8522
KCTD5,0.016267670163981673,0.0037,,9804
RP11-169E6.1,0.016259191778641015,0.0037,,13715
GTF2F1,0.016258839719699835,0.0037,,11861
AGPAT1,0.0162586157556438,0.0037,,4153
UBLCP1,0.01624838244610497,0.0037,,3821
SH3BP1,0.016237590063469844,0.0037,,12878
ZNF784,0.01623551400339303,0.0037,,12610
USP37,0.016223868253209095,0.0037,,2088
CTD-3252C9.4,0.016215847433428646,0.0037,,12016
TMTC2,0.01621389614091154,0.0037,,8325
C18orf21,0.016212451260369992,0.0038,,11281
TMEM109,0.01620854882383778,0.0038,,6904
PAQR8,0.016199132832975846,0.0038,,4319
MAP3K11,0.016198012606024513,0.0038,,7028
RP11-370I10.12,0.01619316752468005,0.0038,,8096
THBS4,0.016185088807504775,0.0038,,14144
LINC01358,0.016181125831932746,0.0038,,508
RNF187,0.016179591918562195,0.0038,,1244
UBXN7,0.01617910845510582,0.0038,,2907
SLC38A2,0.016178551554028843,0.0038,,8081
PCNA,0.016160087623563874,0.0038,,11428
FAM219B,0.016159371724777428,0.0038,,9576
SHKBP1,0.016158384644857866,0.0038,,12323
CSGALNACT2,0.01615781992047301,0.0039,,7509
GAMT,0.0161521439614295,0.0039,,11753
ST20-MTHFS,0.01614931641247065,0.0039,,9614
MAPKAPK3,0.016146315600174828,0.0039,,2470
USP14,0.016140552702189292,0.0039,,11202
CTU2,0.016140229978630134,0.0039,,10337
C12orf57,0.01613636343882756,0.0039,,7939
GHITM,0.016136252153752972,0.0039,,7640
OST4,0.016135702414303895,0.0039,,1415
CATSPERB,0.016135603993784744,0.0039,,9211
CRIP1,0.01613546694702107,0.0039,,9297
C11orf58,0.01613524628264831,0.0039,,6777
UNC45A,0.016133507344917006,0.0039,,9682
HMGCS1,0.01613251906484004,0.0039,,3442
TP73-AS1,0.016128308426437695,0.0039,,62
NOP16,0.01612443669098627,0.0039,,3857
TRBC2,0.016120099252814827,0.0039,,5190
KRT6B,0.01611972030216888,0.0039,,13368
SNAP29,0.01611376033757447,0.0039,,12745
APOBEC3B,0.01611293861444749,0.0039,,12908
RAB21,0.016112134138483572,0.0039,,8307
ALG12,0.016106731232825095,0.0039,,13001
JAG1,0.01609396366628295,0.004,,11441
LINC00402,0.016092172434519467,0.004,,8740
SFMBT2,0.016085529472056735,0.004,,7413
AC137934.1,0.016078594790920647,0.004,,10369
TMEM106C,0.01607753020726551,0.004,,8091
TP53I11,0.016074557838295218,0.004,,6844
SEC23B,0.016072026118021155,0.004,,11457
TIMM44,0.016070316267410338,0.004,,11890
CCDC74A,0.016066291348744318,0.004,,1844
SCAF1,0.016062021317275667,0.004,,12499
SNAPC2,0.016056763113709235,0.004,,11889
THOC7,0.016054634176557097,0.004,,2536
CD99L2,0.016046576350246054,0.0041,,5646
MAP2K7,0.01602535397406493,0.0041,,11887
FNDC3A,0.016016933224849254,0.0041,,8705
MRPL32,0.016005893591686856,0.0041,,4771
MED11,0.015995852499371667,0.0042,,10429
ZNF430,0.015994798462108165,0.0042,,12142
UQCRC1,0.015991462465663128,0.0042,,2409
GRAMD1B,0.0159853842540297,0.0042,,7340
XRN1,0.015981391233760977,0.0042,,2754
AC020571.3,0.015976504828896343,0.0042,,1997
SF3B2,0.01597054982804655,0.0042,,7046
EGLN1,0.015968666392447917,0.0042,,1263
FXYD7,0.015965822414288434,0.0042,,12199
PDCD1LG2,0.015956903719636893,0.0042,,13624
CYB561,0.01593776850108392,0.0043,,10987
RP5-1028K7.2,0.015924460218358062,0.0043,,10760
WRAP73,0.015920856708052662,0.0043,,60
GNB5,0.015912311799845192,0.0043,,9457
HTRA2,0.015912085552595604,0.0043,,1637
TMEM126B,0.01591147272908687,0.0043,,7194
SLC2A1,0.015897024193231975,0.0044,,406
CCL3,0.015886731389412614,0.0044,,10703
RNF168,0.015876688854341996,0.0044,,2908
PARP14,0.015869925480393544,0.0044,,2667
POLR1C,0.015864975463297782,0.0044,,4289
UBE2D4,0.01586454503240547,0.0044,,4777
FAM118A,0.015863218522285776,0.0044,,12983
PRDM10,0.015862710750625425,0.0044,,7372
AC021224.1,0.015846125012851063,0.0045,,11273
UBE2J2,0.015835103254232274,0.0045,,19
SNX18,0.015832051443532627,0.0045,,3461
MFSD5,0.015822077193692524,0.0045,,8163
COMMD8,0.01580951688668554,0.0045,,3071
SIVA1,0.015805612765163766,0.0046,,9283
USP28,0.015804092538624376,0.0046,,7274
FAM214B,0.01579205151330762,0.0046,,6237
NPIPB5,0.015788989162895166,0.0046,,9938
COL5A2,0.015785448902201977,0.0046,,13851
RASA2,0.015780000441453564,0.0046,,2749
BLOC1S2,0.0157766384117537,0.0046,,7723
EIF1AX,0.015773751715702066,0.0046,,5328
MLLT10,0.015765676737174262,0.0046,,7458
RABGEF1,0.015760267514347674,0.0047,,4837
SUCLG1,0.01575949983904647,0.0047,,1645
JMJD4,0.01575590290118805,0.0047,,1233
ZBED1,0.01573840705471095,0.0047,,5290
SAMM50,0.015737910014207455,0.0047,,12974
RP11-499P20.2,0.01573467778446782,0.0047,,7454
ANKLE2,0.015731558658170157,0.0047,,8585
LAGE3,0.015731040246054095,0.0047,,5684
MTMR14,0.015725169225809885,0.0047,,2220
AP001372.2,0.015724063208118626,0.0047,,7148
TAF7,0.01571810801099356,0.0047,,3754
RP11-258C19.7,0.015706755039906668,0.0048,,5429
UHRF1BP1L,0.01570406269322642,0.0048,,8368
ZNF831,0.015702485022673893,0.0048,,11664
PAPOLA,0.015699213295532276,0.0048,,9240
C19orf66,0.015692824132400078,0.0048,,11919
OXR1,0.015688996961462604,0.0048,,6009
RAB43,0.015684199526270537,0.0048,,2697
AURKAIP1,0.015684096766503505,0.0048,,27
SERAC1,0.015679841759037017,0.0048,,4573
PDF,0.01567889013327846,0.0048,,10231
R3HDM4,0.015678801617996976,0.0048,,11733
RTN2,0.01567014880088997,0.0049,,12416
BEX4,0.015651678498361653,0.0049,,5539
SNX17,0.01565137244051688,0.0049,,1426
THG1L,0.01564834248838949,0.0049,,3817
ARSD,0.015641677088990114,0.0049,,5292
ANKRD40,0.015637241462719408,0.0049,,10919
BLOC1S6,0.015636505622292594,0.0049,,9429
ZNF571,0.015633960743499854,0.0049,,12262
RNF31,0.015631750440220915,0.0049,,8926
ZNF619,0.01562613163259003,0.005,,2342
LUC7L,0.015623836931316545,0.005,,9715
TRIM8,0.015617139962736315,0.005,,7757
TTBK1,0.015611452513503953,0.005,,4284
SLFN12,0.015610272826026238,0.005,,10692
IFRD1,0.015609884147339735,0.005,,5046
PA2G4,0.015604844315258456,0.005,,8203
ADCK4,0.015598339445474998,0.005,,12326
GALNT8,0.01559460431834779,0.005,,13998
ERMN,0.015592382313889862,0.005,,1880
SAMSN1-AS1,0.015585995973464974,0.005,,13047
PTH2R,0.01558397353292244,0.0051,,13244
C1GALT1C1,0.015577980680473946,0.0051,,5591
CLPTM1,0.015571699466570398,0.0051,,12402
METTL13,0.015569070861414248,0.0051,,1022
KIAA1958,0.015568855000969398,0.0051,,6420
ELMOD3,0.015567255421769866,0.0051,,1651
SPAST,0.015567150670153964,0.0051,,1454
QSOX1,0.015559127682147834,0.0051,,1052
TMEM183A,0.015556443720769211,0.0051,,1124
NLRP1,0.015546369991833661,0.0051,,10457
POLB,0.015536542830877841,0.0052,,5849
ATP6V1H,0.015535437689754966,0.0052,,5868
CCNG1,0.015530883386157256,0.0052,,3828
SLC39A7,0.01552226213005659,0.0052,,4181
LPAR5,0.015515724187232382,0.0052,,7921
OFD1,0.01550979681129875,0.0052,,5308
SLC31A2,0.015507116587200625,0.0052,,6424
ANKRD17,0.015499608258897214,0.0053,,3114
INAFM1,0.015492886876435743,0.0053,,12450
DHRS1,0.015486840205384126,0.0053,,8939
BSG,0.01545530813385879,0.0054,,11724
ECEL1,0.015451388442016314,0.0054,,2146
NSUN3,0.015446258560532455,0.0054,,2571
OXSR1,0.015446087781616078,0.0054,,2327
ALCAM,0.015429046365349225,0.0054,,2597
OSM,0.015426934939139611,0.0054,,12818
TULP4,0.01541493887973165,0.0055,,4575
RP11-817O13.8,0.015408679200024299,0.0055,,9585
ORC4,0.01540635511065649,0.0055,,1862
SNRPB2,0.01540054711823271,0.0055,,11446
USP20,0.015387145412986546,0.0055,,6542
SHMT1,0.01538126671700951,0.0056,,10582
SKA2,0.015377403514188969,0.0056,,10960
VHL,0.015371502703498331,0.0056,,2237
DEK,0.015369228632845592,0.0056,,3984
RFC4,0.015365180870140296,0.0056,,2875
HIST1H2AK,0.01535330430584994,0.0056,,4052
COX16,0.015353161967376235,0.0056,,9114
RASD1,0.015352332528579794,0.0056,,10567
TMEM245,0.015344168287695772,0.0056,,6406
EHMT2,0.015341987180098129,0.0057,,4140
NT5E,0.0153402785504564,0.0057,,4373
TRAF6,0.015338667937797968,0.0057,,6833
RP11-345J4.5,0.015335231409653163,0.0057,,9994
AC007228.9,0.015333542817443636,0.0057,,12629
IMMT,0.015332397921262373,0.0057,,1666
MTMR10,0.01532663846694999,0.0057,,9322
HLA-DQB2,0.015321264753111673,0.0057,,4165
PEX2,0.015313379503706284,0.0057,,5923
GRHPR,0.01529758448206065,0.0058,,6262
TMEM38B,0.015291652270653157,0.0058,,6401
YBX3,0.015290033400368795,0.0058,,7982
CNOT7,0.015289649898067635,0.0058,,5734
PCK2,0.015280778402947068,0.0058,,8919
SYVN1,0.015278198086762165,0.0058,,7007
TNF,0.015262974325424276,0.0059,,4116
PARD6A,0.015256975894169616,0.0059,,10195
CAMTA2,0.015248973581406344,0.0059,,10441
EXT2,0.015247008648235364,0.0059,,6841
GPCPD1,0.015243863623172087,0.0059,,11430
RANBP3,0.01524341538429764,0.0059,,11855
DCTD,0.015239323551015009,0.0059,,3337
ATP8B2,0.015237331618983973,0.0059,,866
AF131217.1,0.015233013836239878,0.0059,,13059
ARL6IP1,0.015230281707802065,0.006,,9913
TIMM13,0.015225595812814368,0.006,,11788
MIEF2,0.015215636536882793,0.006,,10579
IL10RB,0.015201653880237583,0.006,,13083
DHX34,0.015201161828799046,0.006,,12451
MEA1,0.01519626871324085,0.006,,4274
POMT1,0.015194333135486762,0.0061,,6554
CKMT2-AS1,0.01519172074203725,0.0061,,3565
NTRK1,0.015191023962467439,0.0061,,932
SLC9A9,0.015187789516739917,0.0061,,2760
TSHR,0.015179876008024831,0.0061,,9188
WDR59,0.015178688641994651,0.0061,,10271
GAA,0.015176341121793703,0.0061,,11135
EPHB6,0.015173756085607996,0.0061,,5192
GGCX,0.015167765693002933,0.0061,,1654
RIMKLB,0.015160815992375818,0.0061,,7958
CFAP20,0.015150449680031427,0.0062,,10149
TLR5,0.015146507533550607,0.0062,,13521
DMGDH,0.015138870528126859,0.0062,,3555
C5orf28,0.015127503104775236,0.0062,,3444
GPR34,0.01512713278527,0.0062,,5360
SESN2,0.015126322023366298,0.0062,,269
SMC6,0.015119918566418224,0.0063,,1372
ACTN1,0.015116647322294638,0.0063,,9107
TOPORS,0.015115537733646486,0.0063,,6205
SMDT1,0.015104328986787766,0.0063,,12954
DENND5A,0.015102222249754407,0.0063,,6746
FLI1,0.015099809636479061,0.0063,,7369
C2orf69,0.015084710654060519,0.0064,,2013
MN1,0.0150774035857875,0.0064,,12797
RIF1,0.015077204943762152,0.0064,,1871
TRPV2,0.015076884164399808,0.0064,,10556
KDELR2,0.015074589070512661,0.0064,,4665
LYL1,0.0150722143359827,0.0064,,12006
ANKRD26,0.015067982613080332,0.0064,,7471
BCLAF1,0.01506731787834152,0.0064,,4506
PDHB,0.01506731695399807,0.0064,,2531
NEB,0.015064572545802362,0.0064,,1872
RP5-991G20.1,0.015058306758114285,0.0064,,13719
PUSL1,0.015048795707996237,0.0065,,21
NMRK1,0.015040187758788013,0.0065,,6300
PARD6G,0.015034921118991193,0.0065,,11376
ARHGAP4,0.015025148108893237,0.0065,,5665
WNT10A,0.015024642278586235,0.0065,,2096
MRPL3,0.015006147345646231,0.0066,,2716
CAND1,0.014999025584880301,0.0066,,8282
TSG101,0.014983225078935174,0.0067,,6789
IFT43,0.014982697478943744,0.0067,,9167
NCKAP1L,0.014982632014491652,0.0067,,8185
RPA1,0.0149694440694091,0.0067,,10394
NDUFAF3,0.01496900748912684,0.0067,,2423
TRBV12-3,0.014964388170276106,0.0067,,5174
LINC00657,0.01496328720541469,0.0067,,11540
WRB,0.014960968727510895,0.0067,,13122
CTD-3131K8.2,0.014960173320505499,0.0067,,12077
MGRN1,0.014950322934494184,0.0068,,9847
CSRNP2,0.01494827261581458,0.0068,,8138
NEK10,0.014946202190758966,0.0068,,2293
MRPS36,0.014941176311050585,0.0068,,3504
PFDN2,0.014934020517269404,0.0068,,962
HPS3,0.01492828484098014,0.0068,,2765
ASAP1,0.01492193713721992,0.0068,,6058
SLC39A10,0.014915080241574808,0.0069,,1993
DHRS7B,0.014912573995602084,0.0069,,10601
CCDC51,0.014911181502867134,0.0069,,2402
MAML3,0.014906786340970453,0.0069,,3270
JAGN1,0.014903998177355155,0.0069,,2229
CBR1,0.014898402365097395,0.0069,,13102
RASGRP3,0.014894353845682943,0.0069,,1461
BAIAP2,0.014892077290457963,0.0069,,11144
RNPEP,0.014890179527602609,0.0069,,1113
LINC00271,0.014889161444218646,0.007,,4503
NAA10,0.014888159482581565,0.007,,5666
NDUFB11,0.014884302523832377,0.007,,5372
WDR12,0.014869250703230669,0.007,,2043
AMZ2,0.014868888433354583,0.007,,11030
PCBP2,0.014866578867111778,0.007,,8171
SHF,0.014864795890707282,0.007,,9424
GLO1,0.014860729213575188,0.007,,4247
IQCG,0.01485122302065298,0.0071,,2924
MGC16275,0.014846146351453447,0.0071,,11045
DPAGT1,0.014846065787236457,0.0071,,7321
SENP7,0.014841521909801862,0.0071,,2588
RP11-850A17.1,0.01483850976006901,0.0071,,11317
SACS,0.0148367762958263,0.0071,,8613
B4GALT3,0.01483619449347697,0.0071,,969
TKFC,0.014835358040775858,0.0071,,6910
NDUFB9,0.014834830445492013,0.0071,,6045
KIF3C,0.014833894808949396,0.0071,,1402
FCHO2,0.014831699900043398,0.0071,,3523
MYD88,0.014827688316097015,0.0071,,2326
FDFT1,0.01482719181689813,0.0071,,5728
HELB,0.014813242474819468,0.0072,,8281
NSG1,0.01481204051551663,0.0072,,2984
PBDC1,0.014811855006332912,0.0072,,5500
COQ4,0.014805293674810597,0.0072,,6509
GATAD1,0.014801881048220453,0.0072,,4907
HIST1H1E,0.014799468922333124,0.0072,,4013
TRIM25,0.014795864736870024,0.0072,,10936
METTL5,0.014790904073124927,0.0073,,1910
PCGF5,0.014780849490616749,0.0073,,7667
NDUFB6,0.014778088181519938,0.0073,,6207
CBX4,0.014773325529904038,0.0073,,11133
SMAGP,0.014772111109842088,0.0073,,8142
LAIR1,0.014764924276278369,0.0073,,12582
CCDC69,0.014762283168076056,0.0074,,3797
LGALS8,0.014757252191791869,0.0074,,1288
EOMES,0.01475534714890812,0.0074,,2295
RAB6A,0.014735216487544533,0.0074,,7137
CNNM2,0.014734880630990498,0.0074,,7763
ADIPOR1,0.014733431271275155,0.0075,,1122
PTPN18,0.014726475536657733,0.0075,,1837
ZWINT,0.014722949166183363,0.0075,,7539
H2AFY,0.014721720094750089,0.0075,,3700
CHMP2A,0.014714423325821145,0.0075,,12688
DPY30,0.014709151699874417,0.0075,,1453
SNRPF,0.01470096490494653,0.0076,,8355
C1orf132,0.014699865437119338,0.0076,,1161
AP5B1,0.014699459085803904,0.0076,,7033
RP11-152N13.5,0.014698223555881712,0.0076,,7601
PPTC7,0.014693328581192943,0.0076,,8436
PRIM1,0.014689055700381936,0.0076,,8229
SLC35B2,0.014680818205141437,0.0076,,4302
SLC35F2,0.014673016336106138,0.0077,,7248
CREB3,0.014671017365645408,0.0077,,6247
PSMC6,0.01466012272874686,0.0077,,9024
WDR45,0.014657629850337287,0.0077,,5410
RAB18,0.014629396302319964,0.0078,,7476
DFFA,0.014624171634975194,0.0078,,114
NUMA1,0.014620772002162169,0.0078,,7122
ARCN1,0.014619398871503809,0.0078,,7305
CIRBP,0.014611295099268722,0.0079,,11749
OAS2,0.01461080336252321,0.0079,,8457
DOCK8,0.01461058442254603,0.0079,,6149
NUF2,0.014606772958092139,0.0079,,984
PALB2,0.014603575944616635,0.0079,,9947
DSE,0.014597200859977882,0.0079,,4458
NFKBIE,0.014596037333185275,0.0079,,4303
OTUD5,0.014593016910728687,0.0079,,5404
AC253572.1,0.014575038300682429,0.008,,730
ANK1,0.014571387796481493,0.008,,5841
TMCC1,0.01456040657156792,0.008,,2709
CLSPN,0.014554843840682539,0.0081,,334
ZBED4,0.014551970938469017,0.0081,,13000
PPIP5K2,0.014550317343508817,0.0081,,3610
INO80C,0.014549321013849032,0.0081,,11279
UHMK1,0.014548872509860152,0.0081,,980
SLC10A3,0.014540951528230353,0.0081,,5686
ATG9A,0.014531003857639396,0.0082,,2103
USB1,0.014523353775532382,0.0082,,10147
INSIG2,0.014522976144077361,0.0082,,1805
SCLT1,0.014516660544800686,0.0082,,3259
RP11-452L6.5,0.01450862388372796,0.0082,,10073
ADCY7,0.01450601098237442,0.0082,,10097
PDZD11,0.01449808425498028,0.0083,,5469
PTPN6,0.014497238364101937,0.0083,,7941
CH17-340M24.3,0.0144902813615649,0.0083,,5679
ZNF746,0.014481556202901608,0.0083,,5216
SVIP,0.014471137990503348,0.0084,,6799
KTN1,0.014470790717976799,0.0084,,9041
DENND4A,0.014464498236832268,0.0084,,9521
TOX4,0.014463904580093383,0.0084,,8834
VIMP,0.0144625904185375,0.0084,,9705
LMAN1,0.014455313731725957,0.0084,,11335
PPIH,0.014454271886105912,0.0084,,398
SNRPA,0.014453470092678364,0.0084,,12329
OXCT1,0.01445081292644418,0.0084,,3433
BAG2,0.014445450334681318,0.0085,,4330
SEMA4C,0.01444282282016862,0.0085,,1717
VPS41,0.014441236114081742,0.0085,,4761
RPAP1,0.01444059688185554,0.0085,,9378
KDELR1,0.014439920300958529,0.0085,,12466
SRSF4,0.014437416711308498,0.0085,,280
PKIG,0.014434919277488861,0.0085,,11579
ZFAND4,0.014433569801411592,0.0085,,7520
BTBD2,0.01443110291585484,0.0085,,11774
C15orf53,0.014427399232369438,0.0085,,9343
HEBP2,0.014423286073840079,0.0086,,4514
PHF14,0.014417798820137696,0.0086,,4681
SNRNP200,0.01441430415215785,0.0086,,1706
KLHL42,0.014413271463817495,0.0086,,8037
CSTF2,0.014412609557938383,0.0086,,5523
DGCR8,0.01440913595759683,0.0086,,12735
RNASEH2C,0.014405500766498042,0.0086,,7032
ATG101,0.01439246419220466,0.0087,,8150
TYW5,0.014386674146022283,0.0087,,2014
PSKH1,0.01438619246151738,0.0087,,10206
CAMLG,0.014356517661951103,0.0088,,3695
FZR1,0.014349700406101763,0.0088,,11807
RNFT2,0.01434958003330396,0.0088,,8471
MYO18A,0.0143405008542393,0.0089,,10641
MYCBP2,0.014325695681429008,0.0089,,8748
TWSG1,0.014325219438440662,0.0089,,11229
IGHA2,0.01432441593934984,0.0089,,13695
PNPLA6,0.014323268464163432,0.0089,,11880
CBR4,0.014314780378962288,0.009,,3322
RSRP1,0.014310563842976333,0.009,,222
NT5C2,0.014309534705915863,0.009,,7764
ARRDC3,0.014309131389677496,0.009,,3586
TRA2A,0.014303813850965085,0.009,,4705
TMEM39B,0.014295598047792792,0.009,,291
RIOK2,0.014278924854900687,0.0091,,3602
CTB-50L17.10,0.014278837105749585,0.0091,,11834
EGR2,0.014276382131174896,0.0091,,7550
VCPKMT,0.01427299530660871,0.0091,,9004
GSTM4,0.014267523982961033,0.0092,,658
HNRNPL,0.01425059574992198,0.0092,,12283
DDX41,0.014250580731955174,0.0092,,3878
OCIAD1,0.014246805587277965,0.0092,,3080
MECP2,0.014240184706822548,0.0093,,5671
WASF2,0.014230861174172837,0.0093,,256
TMEM216,0.014221412206110727,0.0093,,6913
SPAG4,0.01420066942692861,0.0094,,11531
ZSCAN29,0.014200086754533141,0.0094,,9403
RBM12,0.014200050322318159,0.0094,,11533
CD58,0.014197203364022469,0.0094,,717
MPP1,0.014195009714934766,0.0094,,5692
ZNF638,0.014189883061650985,0.0095,,1604
DBF4,0.014187247594888694,0.0095,,4896
HERC5,0.014181655989640822,0.0095,,3166
IFI44,0.014178468464670932,0.0095,,555
NSMCE1,0.014174934594743532,0.0095,,9960
ACADSB,0.014161450138783518,0.0096,,7836
CLN8,0.014155067381774992,0.0096,,5707
OAS3,0.014147129006596223,0.0096,,8456
HMGN2,0.014146309899713447,0.0097,,242
